date,channel,viewing_min,devices_used,location_count,trp_value,is_fake
2025-07-08,Colors,37,235,4537,9.89854129203896,1
2025-07-08,SonyTV,48,221,4711,10.220590055343933,1
2025-07-08,StarPlus,10,216,4603,9.791610224895186,1
2025-07-08,ZeeCinema,26,198,4615,10.352312941348766,1
2025-07-08,StarMovies,46,215,4518,9.285961805103291,1
2025-07-08,HBO,26,234,4804,9.576528741951769,1
2025-07-08,Discovery,1,229,4402,9.761786863748968,1
2025-07-08,NationalGeographic,48,189,4853,10.08081005583449,1
2025-07-08,AnimalPlanet,16,243,4960,9.859138043567379,1
2025-07-08,HistoryTV18,-14,228,4640,10.037732811092482,1
2025-07-08,CartoonNetwork,49,197,4764,10.631466173954863,1
2025-07-08,Pogo,34,224,4682,9.971758536666748,1
2025-07-08,Nickelodeon,26,227,4514,10.071852966453207,1
2025-07-08,SonyMax,11,233,4630,10.44567773051668,1
2025-07-08,ZeeTelugu,5,205,4706,9.747356049795822,1
2025-07-08,ETV,44,237,4463,10.977009400478886,1
2025-07-08,GeminiTV,-9,213,4554,9.661274832611253,1
2025-07-08,MaaTV,25,230,4392,9.787686516879885,1
2025-07-08,UdayaTV,51,220,4714,9.745528549311077,1
2025-07-08,SuryaTV,44,237,4366,10.647154147404333,1
2025-07-08,KTV,8,245,4871,10.037082217001908,1
2025-07-08,JayaTV,11,220,4361,9.769469315009232,1
2025-07-08,RajTV,1,193,4855,10.617364621708965,1
2025-07-08,KalaignarTV,-1,214,4794,10.050193918989383,1
2025-07-08,DDNews,15,230,4451,10.035648565384323,1
2025-07-08,DDNational,23,221,4270,10.046410230737392,1
2025-07-08,DDSports,-11,201,4380,9.605706181418421,1
2025-07-08,TenSports,7,207,4937,9.90507226542591,1
2025-07-08,StarSports,28,230,4748,10.154747120544675,1
2025-07-08,SonySports,-6,206,4303,9.531718624795278,1
2025-07-08,Eurosport,16,197,4672,10.706911192159282,1
2025-07-08,CNBC,21,243,4800,9.697931527311997,1
2025-07-08,BloombergTV,0,219,4624,10.989995648143289,1
2025-07-08,BBCWorld,44,212,4441,9.531487991987115,1
2025-07-08,AlJazeera,2,205,4291,10.938964426702157,1
2025-07-08,France24,7,201,4245,9.950458363514889,1
2025-07-08,VH1,22,228,4545,9.741567842270046,1
2025-07-08,MTV,45,216,4764,9.7103055412666,1
2025-07-09,News24,532,1,993,5.007980393457816,0
2025-07-09,StarTV,526,1,1032,4.573766990383149,0
2025-07-09,ZeeTV,530,1,1132,4.420054917359451,0
2025-07-09,SunTV,519,1,804,4.755433343862037,0
2025-07-09,ABPNews,534,1,963,4.610605828923768,0
2025-07-09,NDTV,537,1,736,5.055631857932385,0
2025-07-09,IndiaTV,563,1,878,5.167086512808474,0
2025-07-09,CNNNews18,506,1,681,5.6371083674183335,0
2025-07-09,TimesNow,532,1,744,5.388778188078241,0
2025-07-09,RepublicTV,537,1,776,4.194160328693444,0
2025-07-09,TV9,523,1,890,5.004917553331512,0
2025-07-09,Asianet,532,1,909,5.48676979745021,0
2025-07-09,Colors,541,1,816,4.909001856517303,0
2025-07-09,SonyTV,552,1,1062,4.606451754200622,0
2025-07-09,StarPlus,512,8,742,5.485909563920761,0
2025-07-09,ZeeCinema,542,1,878,5.431889201038892,0
2025-07-09,StarMovies,543,10,953,5.306898647815022,0
2025-07-09,HBO,502,1,1023,4.457878896731416,0
2025-07-09,Discovery,549,1,771,4.630722086273442,0
2025-07-09,NationalGeographic,511,1,749,5.462428245050676,0
2025-07-09,AnimalPlanet,543,1,1082,5.012665846296186,0
2025-07-09,HistoryTV18,535,1,942,5.588347542942016,0
2025-07-09,CartoonNetwork,512,7,1055,4.798760886201248,0
2025-07-09,Pogo,519,2,862,5.773435752640725,0
2025-07-09,Nickelodeon,501,1,815,5.222616213621686,0
2025-07-09,SonyMax,512,1,775,4.334354195556903,0
2025-07-09,ZeeTelugu,525,3,1074,4.903990913424277,0
2025-07-09,ETV,511,1,730,5.227613684430373,0
2025-07-09,GeminiTV,526,1,1003,5.005602663495959,0
2025-07-09,MaaTV,513,1,727,4.5201118379781295,0
2025-07-09,UdayaTV,553,1,981,4.5811897883622805,0
2025-07-09,SuryaTV,532,1,1060,4.87806846168433,0
2025-07-09,KTV,528,1,882,5.191564474477611,0
2025-07-09,JayaTV,547,1,1047,4.879104006338821,0
2025-07-09,RajTV,545,3,877,4.513649754351912,0
2025-07-09,KalaignarTV,550,1,888,5.0613226497981785,0
2025-07-09,DDNews,544,1,908,4.874002197123849,0
2025-07-09,DDNational,519,1,977,5.427605034146849,0
2025-07-09,DDSports,564,1,875,5.003035515021232,0
2025-07-09,TenSports,555,1,936,4.859036522007144,0
2025-07-09,StarSports,535,1,894,5.4235847632329754,0
2025-07-09,SonySports,560,1,772,4.945025453902898,0
2025-07-09,Eurosport,541,1,914,4.957279198038936,0
2025-07-09,CNBC,510,1,864,5.8290511175425115,0
2025-07-09,BloombergTV,554,1,1042,5.38959901893424,0
2025-07-09,BBCWorld,544,1,1092,4.621101852943221,0
2025-07-09,AlJazeera,556,4,1119,4.8747834270829795,0
2025-07-09,France24,498,1,799,4.624377651712932,0
2025-07-09,VH1,529,1,897,5.101426409499739,0
2025-07-09,MTV,530,1,1017,4.401858054415919,0
2025-07-10,News24,32,221,4740,10.314976315384055,1
2025-07-10,StarTV,14,230,4405,10.638293627295672,1
2025-07-10,ZeeTV,31,239,4516,9.468606943523664,1
2025-07-10,SunTV,48,207,4674,10.959106338739712,1
2025-07-10,ABPNews,34,214,4865,10.17075355479218,1
2025-07-10,NDTV,59,215,4696,10.47787220079187,1
2025-07-10,IndiaTV,29,232,4784,10.153615812570955,1
2025-07-10,CNNNews18,51,212,4421,10.920815674554387,1
2025-07-10,TimesNow,27,239,4795,10.314150556311626,1
2025-07-10,RepublicTV,32,212,4311,9.551941531700407,1
2025-07-10,TV9,63,213,4885,10.74043439189895,1
2025-07-10,Asianet,28,204,4433,10.052807988803364,1
2025-07-10,Colors,-9,217,4833,10.01690962201248,1
2025-07-10,SonyTV,52,195,4548,10.782869779078215,1
2025-07-10,StarPlus,22,197,4734,10.247888953343086,1
2025-07-10,ZeeCinema,39,233,4866,10.554965401866777,1
2025-07-10,StarMovies,41,224,4466,10.436397572082575,1
2025-07-10,HBO,40,215,4707,9.498372336551066,1
2025-07-10,Discovery,41,237,4942,10.499783589927453,1
2025-07-10,NationalGeographic,62,217,4733,10.544804165577833,1
2025-07-10,AnimalPlanet,2,233,4646,10.045232150180619,1
2025-07-10,HistoryTV18,25,231,4786,11.036454600750748,1
2025-07-10,CartoonNetwork,48,227,4834,10.468680412570016,1
2025-07-10,Pogo,48,227,4567,10.05025401797008,1
2025-07-10,Nickelodeon,33,215,4753,11.224668170230633,1
2025-07-10,SonyMax,30,215,4557,9.906023479506269,1
2025-07-10,ZeeTelugu,8,216,4733,10.81269050634528,1
2025-07-10,ETV,41,210,4367,9.450642910204154,1
2025-07-10,GeminiTV,13,230,4646,9.885149256225766,1
2025-07-10,MaaTV,58,197,4406,10.649423976264696,1
2025-07-10,UdayaTV,63,223,4478,10.322357653597859,1
2025-07-10,SuryaTV,18,196,4826,10.411967267128144,1
2025-07-10,KTV,0,222,4491,9.67235750072109,1
2025-07-10,JayaTV,7,209,4916,10.637414797169475,1
2025-07-10,RajTV,31,214,4381,10.642062699394506,1
2025-07-10,KalaignarTV,19,214,4775,10.20170577574378,1
2025-07-10,DDNews,56,213,4506,9.36025395607847,1
2025-07-10,DDNational,43,223,4770,10.16647800394652,1
2025-07-10,DDSports,39,218,4367,10.6787368651221,1
2025-07-10,TenSports,44,229,4866,9.78815064678364,1
2025-07-10,StarSports,28,237,4449,10.06713635086291,1
2025-07-10,SonySports,22,217,4738,10.29791721859823,1
2025-07-10,Eurosport,17,207,4368,9.667045574984575,1
2025-07-10,CNBC,-7,219,4807,10.598500347190953,1
2025-07-10,BloombergTV,41,217,4530,9.890610791828585,1
2025-07-10,BBCWorld,6,213,4505,9.62629609036844,1
2025-07-10,AlJazeera,48,210,4586,10.03973078936508,1
2025-07-10,France24,53,203,4928,9.827207475885132,1
2025-07-10,VH1,57,225,4598,10.219477794304119,1
2025-07-10,MTV,32,201,4699,10.844591681346973,1
2025-07-11,News24,478,1,729,4.017767539924644,0
2025-07-11,StarTV,506,8,875,4.951433677543683,0
2025-07-11,ZeeTV,518,1,983,4.457094458808357,0
2025-07-11,SunTV,486,12,1050,3.8509890653163548,0
2025-07-11,ABPNews,527,1,929,5.1479677457056265,0
2025-07-11,NDTV,489,6,1045,4.571455980420771,0
2025-07-11,IndiaTV,487,2,694,3.8485094769248405,0
2025-07-11,CNNNews18,507,7,983,3.857334963603483,0
2025-07-11,TimesNow,538,11,1024,4.8133579292244955,0
2025-07-11,RepublicTV,518,1,689,4.298459158938274,0
2025-07-11,TV9,487,1,1068,4.033961696696347,0
2025-07-11,Asianet,491,1,654,4.33461449212625,0
2025-07-11,Colors,487,4,1031,4.559900549044351,0
2025-07-11,SonyTV,496,5,689,3.96000880908174,0
2025-07-11,StarPlus,487,1,878,4.5243824966931285,0
2025-07-11,ZeeCinema,480,2,906,4.4251522435973865,0
2025-07-11,StarMovies,539,1,892,4.871552319219062,0
2025-07-11,HBO,494,1,1143,4.060262987072495,0
2025-07-11,Discovery,484,1,1014,4.656008608816476,0
2025-07-11,NationalGeographic,535,1,929,4.524157947229226,0
2025-07-11,AnimalPlanet,502,1,653,4.799699410364208,0
2025-07-11,HistoryTV18,526,12,785,3.891462022656486,0
2025-07-11,CartoonNetwork,494,1,1057,3.9376476838884678,0
2025-07-11,Pogo,540,1,952,5.000583724434331,0
2025-07-11,Nickelodeon,522,3,788,4.334845211456848,0
2025-07-11,SonyMax,508,1,1042,3.7255221427763043,0
2025-07-11,ZeeTelugu,516,4,613,5.192725150094304,0
2025-07-11,ETV,508,1,778,4.126728184268629,0
2025-07-11,GeminiTV,528,1,725,5.125687445459167,0
2025-07-11,MaaTV,477,1,1140,3.7090103804622214,0
2025-07-11,UdayaTV,496,1,889,4.666383325632329,0
2025-07-11,SuryaTV,499,1,784,4.281198059815211,0
2025-07-11,KTV,523,5,821,3.9101638664794978,0
2025-07-11,JayaTV,491,1,904,3.9025423790955727,0
2025-07-11,RajTV,498,1,879,4.068506647583564,0
2025-07-11,KalaignarTV,504,1,934,4.973147691078092,0
2025-07-11,DDNews,497,5,775,4.712681396589088,0
2025-07-11,DDNational,508,1,817,3.9713365280670905,0
2025-07-11,DDSports,523,1,978,4.334816540117159,0
2025-07-11,TenSports,477,1,968,4.0652529162899596,0
2025-07-11,StarSports,530,8,681,4.958541053519889,0
2025-07-11,SonySports,513,1,816,5.208621093171353,0
2025-07-11,Eurosport,497,1,903,3.832736140171703,0
2025-07-11,CNBC,518,1,817,4.915975743400631,0
2025-07-11,BloombergTV,499,5,682,4.933875868686153,0
2025-07-11,BBCWorld,497,1,590,4.3884665613660925,0
2025-07-11,AlJazeera,521,3,592,4.611361321088349,0
2025-07-11,France24,521,16,1025,3.933705974740422,0
2025-07-11,VH1,504,4,837,4.4629478778372675,0
2025-07-11,MTV,540,16,696,5.313742858350229,0
2025-07-12,News24,59,239,4989,10.000935239728271,1
2025-07-12,StarTV,2,223,4525,9.425446894692717,1
2025-07-12,ZeeTV,2,230,4786,10.307541112637352,1
2025-07-12,SunTV,8,235,5071,10.419850449593113,1
2025-07-12,ABPNews,31,247,4378,10.317063736909715,1
2025-07-12,NDTV,9,234,4726,9.829861497495598,1
2025-07-12,IndiaTV,29,245,4409,9.590696587322505,1
2025-07-12,CNNNews18,29,234,4644,10.832938190155964,1
2025-07-12,TimesNow,27,200,4588,9.69752364136793,1
2025-07-12,RepublicTV,38,242,4581,10.432237276738991,1
2025-07-12,TV9,26,221,4923,9.737579140259482,1
2025-07-12,Asianet,39,234,5069,9.853304943564801,1
2025-07-12,Colors,3,207,4620,10.596393376328177,1
2025-07-12,SonyTV,-2,213,4690,10.537262784640204,1
2025-07-12,StarPlus,3,207,4502,10.430813792859205,1
2025-07-12,ZeeCinema,23,231,4742,9.56157457643924,1
2025-07-12,StarMovies,40,241,4833,9.801607692779722,1
2025-07-12,HBO,18,226,4625,9.505964217233489,1
2025-07-12,Discovery,39,217,4815,10.656587419342197,1
2025-07-12,NationalGeographic,46,209,4892,9.821433736431988,1
2025-07-12,AnimalPlanet,-8,210,4866,10.337937891688364,1
2025-07-12,HistoryTV18,9,208,4710,10.962862075383502,1
2025-07-12,CartoonNetwork,9,253,4735,9.806681040161694,1
2025-07-12,Pogo,19,236,4698,10.775833454320207,1
2025-07-12,Nickelodeon,16,222,4714,10.477281991428336,1
2025-07-12,SonyMax,45,238,4596,10.860505238748773,1
2025-07-12,ZeeTelugu,4,215,4987,10.301434205842536,1
2025-07-12,ETV,37,249,4712,11.189768796269437,1
2025-07-12,GeminiTV,-12,227,4803,10.11843295576043,1
2025-07-12,MaaTV,14,217,4909,10.809026813685861,1
2025-07-12,UdayaTV,34,220,4932,9.567317945762568,1
2025-07-12,SuryaTV,43,231,4454,10.548310289542162,1
2025-07-12,KTV,-8,232,4671,10.78447504942973,1
2025-07-12,JayaTV,46,211,4526,10.25552725032455,1
2025-07-12,RajTV,14,236,4655,9.960427503501961,1
2025-07-12,KalaignarTV,31,225,4568,10.261523924224143,1
2025-07-12,DDNews,-4,229,4835,10.705836856536695,1
2025-07-12,DDNational,15,229,4796,10.528219083026334,1
2025-07-12,DDSports,48,241,4987,10.77764582522005,1
2025-07-12,TenSports,6,230,4693,9.813287252795764,1
2025-07-12,StarSports,15,213,4740,10.860796562850574,1
2025-07-12,SonySports,46,213,5115,10.072854396713748,1
2025-07-12,Eurosport,56,223,4730,10.35654699256438,1
2025-07-12,CNBC,28,242,4813,11.277220693295199,1
2025-07-12,BloombergTV,13,231,4919,10.653782717231747,1
2025-07-12,BBCWorld,8,207,4949,9.5880849351428,1
2025-07-12,AlJazeera,30,214,4723,10.26439312283777,1
2025-07-12,France24,43,219,5023,11.09098600405761,1
2025-07-12,VH1,10,220,4543,10.965095924825969,1
2025-07-12,MTV,36,217,4378,10.001633580363208,1
2025-07-13,News24,568,2,912,5.141602049856053,0
2025-07-13,StarTV,550,1,984,5.520629451385155,0
2025-07-13,ZeeTV,578,9,878,4.974053437556003,0
2025-07-13,SunTV,559,6,968,4.053227604168519,0
2025-07-13,ABPNews,555,2,1111,5.325893596375,0
2025-07-13,NDTV,543,1,966,5.2117524459382345,0
2025-07-13,IndiaTV,555,1,731,4.210565382406749,0
2025-07-13,CNNNews18,558,1,1076,4.5990902734753805,0
2025-07-13,TimesNow,546,1,824,5.327213716966141,0
2025-07-13,RepublicTV,566,1,842,5.265209774780928,0
2025-07-13,TV9,517,1,927,5.170372436648568,0
2025-07-13,Asianet,554,1,875,5.331321957985194,0
2025-07-13,Colors,513,6,1144,5.084212311111417,0
2025-07-13,SonyTV,541,1,721,4.951032912918466,0
2025-07-13,StarPlus,582,7,928,5.034714356544803,0
2025-07-13,ZeeCinema,532,1,680,4.40279023931834,0
2025-07-13,StarMovies,517,1,1033,5.320681940723017,0
2025-07-13,HBO,533,1,1102,5.143829157472663,0
2025-07-13,Discovery,560,1,834,5.376178588388223,0
2025-07-13,NationalGeographic,569,1,1099,5.109820686248197,0
2025-07-13,AnimalPlanet,520,1,1135,5.049068307331318,0
2025-07-13,HistoryTV18,548,1,1046,4.413857265736629,0
2025-07-13,CartoonNetwork,549,1,957,5.323119073765682,0
2025-07-13,Pogo,552,1,1189,4.990042556676992,0
2025-07-13,Nickelodeon,555,1,975,5.176875634557536,0
2025-07-13,SonyMax,527,1,1074,5.058053429484421,0
2025-07-13,ZeeTelugu,559,1,698,5.428964423186232,0
2025-07-13,ETV,579,1,977,4.337399026470651,0
2025-07-13,GeminiTV,568,1,852,4.43171580054047,0
2025-07-13,MaaTV,565,1,1084,5.611282320357455,0
2025-07-13,UdayaTV,537,1,954,4.542677548851293,0
2025-07-13,SuryaTV,520,1,1089,5.2600806755495135,0
2025-07-13,KTV,550,2,1068,4.920179309631218,0
2025-07-13,JayaTV,540,3,869,4.930089124572278,0
2025-07-13,RajTV,574,1,1000,4.39793268782958,0
2025-07-13,KalaignarTV,555,1,1024,4.112661535017365,0
2025-07-13,DDNews,535,1,849,4.194603761108131,0
2025-07-13,DDNational,542,1,912,5.228040773322487,0
2025-07-13,DDSports,547,1,1028,4.605265732606722,0
2025-07-13,TenSports,518,1,823,4.79021087631608,0
2025-07-13,StarSports,536,5,1175,4.629070917898479,0
2025-07-13,SonySports,540,1,984,5.627618045093547,0
2025-07-13,Eurosport,518,9,815,4.267442882909915,0
2025-07-13,CNBC,537,1,913,4.260546045527744,0
2025-07-13,BloombergTV,576,1,985,5.25856216098618,0
2025-07-13,BBCWorld,547,1,953,4.496370473678671,0
2025-07-13,AlJazeera,551,5,750,5.364259635310135,0
2025-07-13,France24,556,1,1150,4.29590201243765,0
2025-07-13,VH1,509,1,1049,4.931976424703662,0
2025-07-13,MTV,566,1,1141,5.161382806655566,0
2025-07-14,News24,1,221,4399,9.928118659506648,1
2025-07-14,StarTV,56,247,4553,9.622353073996011,1
2025-07-14,ZeeTV,33,237,4445,10.437381041997847,1
2025-07-14,SunTV,54,207,4900,9.476139386438732,1
2025-07-14,ABPNews,25,214,4553,9.22593688029649,1
2025-07-14,NDTV,22,226,4780,9.94289546965717,1
2025-07-14,IndiaTV,15,223,4640,10.205108376656446,1
2025-07-14,CNNNews18,36,232,4577,10.361821942806305,1
2025-07-14,TimesNow,41,210,4689,10.341425439906637,1
2025-07-14,RepublicTV,1,210,4582,9.69266884121971,1
2025-07-14,TV9,31,245,4509,10.02654007468026,1
2025-07-14,Asianet,11,216,4754,10.85310371840184,1
2025-07-14,Colors,19,215,4991,10.383596820396178,1
2025-07-14,SonyTV,21,202,4695,9.5378488085459,1
2025-07-14,StarPlus,49,226,4811,10.31930047568319,1
2025-07-14,ZeeCinema,54,221,4487,10.269623806897284,1
2025-07-14,StarMovies,48,205,4419,9.948399340636326,1
2025-07-14,HBO,32,212,5047,10.525434733551194,1
2025-07-14,Discovery,27,235,4680,10.730988659926755,1
2025-07-14,NationalGeographic,26,211,4439,9.512301129324364,1
2025-07-14,AnimalPlanet,15,230,4835,10.126033261550347,1
2025-07-14,HistoryTV18,29,240,4661,9.49167347482374,1
2025-07-14,CartoonNetwork,28,211,4804,9.844312181277617,1
2025-07-14,Pogo,3,201,4868,9.078235075542327,1
2025-07-14,Nickelodeon,31,224,4606,9.343731375240663,1
2025-07-14,SonyMax,7,220,5032,9.093991584380163,1
2025-07-14,ZeeTelugu,41,231,4640,9.3818498934795,1
2025-07-14,ETV,24,235,4804,10.078126845292783,1
2025-07-14,GeminiTV,-8,229,4514,9.868878064050342,1
2025-07-14,MaaTV,55,203,4273,10.564581016169656,1
2025-07-14,UdayaTV,21,218,5082,10.97275284370761,1
2025-07-14,SuryaTV,32,220,5018,10.405276752354421,1
2025-07-14,KTV,-2,205,4895,9.457823398426376,1
2025-07-14,JayaTV,27,214,4562,9.72362732441565,1
2025-07-14,RajTV,19,224,4745,10.390910886361038,1
2025-07-14,KalaignarTV,22,202,4769,10.34921192687186,1
2025-07-14,DDNews,44,227,4803,9.750176718143393,1
2025-07-14,DDNational,5,220,4753,10.484222069926817,1
2025-07-14,DDSports,54,217,4873,10.612793684907281,1
2025-07-14,TenSports,49,206,4729,9.646805893896538,1
2025-07-14,StarSports,63,198,4819,10.012043281263137,1
2025-07-14,SonySports,37,206,4751,10.435912343983281,1
2025-07-14,Eurosport,10,219,4863,10.656738173693078,1
2025-07-14,CNBC,13,244,4889,10.165591761837575,1
2025-07-14,BloombergTV,47,210,4638,9.77756545034727,1
2025-07-14,BBCWorld,60,234,4459,10.579174164367993,1
2025-07-14,AlJazeera,61,217,4891,10.567232069618033,1
2025-07-14,France24,12,211,4729,10.257941731864447,1
2025-07-14,VH1,54,227,4592,9.987106857410508,1
2025-07-14,MTV,23,237,4694,9.991141872964487,1
2025-07-15,News24,552,1,794,4.860618642060706,0
2025-07-15,StarTV,515,9,993,4.361529324851925,0
2025-07-15,ZeeTV,511,1,738,4.804323356401923,0
2025-07-15,SunTV,549,6,866,4.6499947298185385,0
2025-07-15,ABPNews,520,9,648,4.5597507892483735,0
2025-07-15,NDTV,519,1,737,4.548839218283757,0
2025-07-15,IndiaTV,504,1,647,3.8941652933833013,0
2025-07-15,CNNNews18,513,1,757,5.047799649129709,0
2025-07-15,TimesNow,506,1,996,4.446443973614548,0
2025-07-15,RepublicTV,491,9,606,4.175634563991833,0
2025-07-15,TV9,496,1,649,5.063290830980771,0
2025-07-15,Asianet,526,1,632,4.1002742491436255,0
2025-07-15,Colors,510,7,1020,5.293296010134528,0
2025-07-15,SonyTV,514,15,910,4.4665889774390894,0
2025-07-15,StarPlus,508,13,1080,4.093378103416535,0
2025-07-15,ZeeCinema,503,1,708,4.785033797061812,0
2025-07-15,StarMovies,512,1,769,4.261630790457405,0
2025-07-15,HBO,514,1,755,4.532811591747522,0
2025-07-15,Discovery,520,3,901,4.529619231086477,0
2025-07-15,NationalGeographic,536,1,868,5.186928536782855,0
2025-07-15,AnimalPlanet,513,3,878,5.044373803293569,0
2025-07-15,HistoryTV18,522,3,887,4.463038276504464,0
2025-07-15,CartoonNetwork,487,1,1023,4.066741108058296,0
2025-07-15,Pogo,521,1,816,4.683451302676879,0
2025-07-15,Nickelodeon,489,1,967,4.320932703677048,0
2025-07-15,SonyMax,509,1,726,5.143166613329133,0
2025-07-15,ZeeTelugu,500,7,902,4.83938433229668,0
2025-07-15,ETV,495,1,931,5.078203497198109,0
2025-07-15,GeminiTV,528,10,860,4.170794309607841,0
2025-07-15,MaaTV,518,10,802,5.337110315453854,0
2025-07-15,UdayaTV,488,1,733,5.161723209104281,0
2025-07-15,SuryaTV,517,1,955,4.25511823580396,0
2025-07-15,KTV,528,6,698,4.345105243163765,0
2025-07-15,JayaTV,550,1,871,4.261935696655036,0
2025-07-15,RajTV,500,1,743,4.503524298487396,0
2025-07-15,KalaignarTV,538,4,879,4.765965477807729,0
2025-07-15,DDNews,525,1,818,4.508836320214124,0
2025-07-15,DDNational,504,1,757,5.342550544120851,0
2025-07-15,DDSports,487,1,1004,4.9957735000640735,0
2025-07-15,TenSports,531,8,845,4.735506258072916,0
2025-07-15,StarSports,523,6,1094,4.744413983349516,0
2025-07-15,SonySports,517,4,1012,4.914272237617525,0
2025-07-15,Eurosport,528,8,1119,5.241593507170785,0
2025-07-15,CNBC,543,2,809,4.23533227186479,0
2025-07-15,BloombergTV,509,3,1088,3.7142714660618674,0
2025-07-15,BBCWorld,545,8,888,4.940613284574129,0
2025-07-15,AlJazeera,500,1,817,4.555208575527124,0
2025-07-15,France24,542,1,1129,4.636918061208647,0
2025-07-15,VH1,541,1,865,4.635981808572904,0
2025-07-15,MTV,498,1,904,4.407376716500813,0
2025-07-16,News24,47,235,4711,10.84394999420917,1
2025-07-16,StarTV,27,254,4583,10.407237145838575,1
2025-07-16,ZeeTV,0,227,4811,10.461673195712782,1
2025-07-16,SunTV,36,231,4650,10.625365476723482,1
2025-07-16,ABPNews,48,204,4989,9.44370555242124,1
2025-07-16,NDTV,20,199,4761,10.243472643259517,1
2025-07-16,IndiaTV,56,240,4771,10.229018800708927,1
2025-07-16,CNNNews18,18,230,4810,10.880062609200287,1
2025-07-16,TimesNow,33,236,5027,9.956653225989493,1
2025-07-16,RepublicTV,18,218,4925,10.28251184451333,1
2025-07-16,TV9,-12,207,5166,10.352035944072137,1
2025-07-16,Asianet,36,213,4585,10.134068072933097,1
2025-07-16,Colors,44,247,5072,10.594041273335703,1
2025-07-16,SonyTV,13,221,4658,10.569620238518462,1
2025-07-16,StarPlus,39,215,4904,10.080341933949128,1
2025-07-16,ZeeCinema,10,255,4702,10.965098767934675,1
2025-07-16,StarMovies,57,217,4707,10.615936681376885,1
2025-07-16,HBO,35,232,4887,10.783689418045075,1
2025-07-16,Discovery,31,221,4977,10.537191469202758,1
2025-07-16,NationalGeographic,55,213,4685,11.035705790708967,1
2025-07-16,AnimalPlanet,20,234,5061,10.556479785036624,1
2025-07-16,HistoryTV18,36,243,4764,9.546948345360985,1
2025-07-16,CartoonNetwork,48,239,4795,10.866190075212863,1
2025-07-16,Pogo,40,211,4742,10.478863498669229,1
2025-07-16,Nickelodeon,61,241,5019,10.388956773457712,1
2025-07-16,SonyMax,32,208,4790,10.911894261095199,1
